,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
54962,1654785567,24.58,52.62,1226,400,13018,19428,938.757,2.78,2.89,19.12,2.981,0.067,24224,1
54963,1654785568,24.55,52.74,1220,400,13013,19421,938.764,2.83,2.94,19.48,3.038,0.069,24225,1
54964,1654785569,24.51,52.84,1222,400,13016,19425,938.759,2.82,2.93,19.4,3.026,0.068,24226,1
54965,1654785570,24.47,52.97,1239,400,13010,19418,938.759,2.83,2.94,19.46,3.034,0.069,24227,1
54966,1654785571,24.41,53.04,1216,400,13015,19427,938.777,2.84,2.95,19.51,3.043,0.069,24228,1
54967,1654785572,24.43,53.07,1210,400,13013,19425,938.779,2.88,2.99,19.81,3.088,0.07,24229,1
54968,1654785573,24.41,53.13,1203,400,13015,19426,938.769,2.86,2.98,19.72,3.075,0.069,24230,1
54969,1654785574,24.38,53.24,1253,400,13009,19418,938.758,2.83,2.94,19.46,3.035,0.069,24231,1
54970,1654785575,24.38,53.26,1195,400,13013,19421,938.762,2.8,2.91,19.26,3.003,0.068,24232,1
54971,1654785576,24.36,53.34,1235,400,13013,19423,938.764,2.73,2.83,18.77,2.927,0.066,24233,1
54972,1654785577,24.37,53.39,1235,400,13017,19418,938.777,2.69,2.8,18.54,2.891,0.065,24234,1
54973,1654785578,24.33,53.42,1239,400,13016,19425,938.779,2.62,2.73,18.05,2.815,0.064,24235,1
54974,1654785579,24.33,53.45,1226,400,13015,19425,938.778,2.58,2.68,17.77,2.77,0.063,24236,1
54975,1654785580,24.3,53.49,1237,400,13012,19414,938.784,2.54,2.64,17.47,2.724,0.062,24237,1
54976,1654785581,24.3,53.55,1212,400,13016,19426,938.789,2.54,2.64,17.48,2.725,0.062,24238,1
54977,1654785582,24.28,53.54,1230,400,13016,19408,938.777,2.52,2.62,17.36,2.707,0.061,24239,1
54978,1654785583,24.24,53.6,1226,400,13017,19431,938.796,2.46,2.56,16.94,2.641,0.06,24240,1
54979,1654785584,25.47,53.62,1132,400,13031,19446,938.779,2.44,2.54,16.82,2.622,0.059,24241,1
54980,1654785585,25.85,52.85,1186,400,13033,19440,938.788,2.37,2.46,16.31,2.544,0.057,24242,1
54981,1654785586,26.02,51.89,1176,400,13029,19447,938.789,2.35,2.44,16.17,2.521,0.057,24243,1
54982,1654785587,26.13,51.11,1157,400,13026,19444,938.791,2.32,2.41,15.94,2.485,0.056,24244,1
54983,1654785588,26.25,50.41,1159,400,13030,19434,938.784,2.29,2.38,15.79,2.463,0.056,24245,1
54984,1654785589,26.32,49.9,1132,400,13028,19437,938.799,2.3,2.39,15.81,2.466,0.056,24246,1
54985,1654785590,26.37,49.47,1166,400,13021,19431,938.785,2.29,2.38,15.78,2.461,0.056,24247,1
54986,1654785591,26.43,49.08,1210,400,13018,19422,938.794,2.27,2.36,15.63,2.437,0.055,24248,1
54987,1654785592,26.48,48.8,1235,400,13017,19426,938.784,2.28,2.37,15.67,2.443,0.055,24249,1
54988,1654785593,26.51,48.62,1253,400,13017,19423,938.794,2.3,2.39,15.86,2.474,0.056,24250,1
54989,1654785594,26.56,48.38,1224,400,13013,19416,938.781,2.32,2.41,15.95,2.487,0.056,24251,1
54990,1654785595,26.63,48.21,1241,400,13017,19425,938.782,2.35,2.44,16.15,2.518,0.057,24252,1
54991,1654785596,26.64,48.08,1245,400,13015,19427,938.76,2.36,2.45,16.26,2.535,0.057,24253,1
54992,1654785597,26.69,47.97,1231,400,13021,19427,938.753,2.4,2.49,16.5,2.572,0.058,24254,1
54993,1654785598,26.69,47.88,1201,400,13019,19422,938.75,2.45,2.55,16.87,2.63,0.059,24255,1
54994,1654785599,26.72,47.82,1228,400,13016,19420,938.757,2.54,2.63,17.45,2.722,0.061,24256,1
54995,1654785600,26.75,47.72,1201,400,13017,19426,938.761,2.55,2.65,17.54,2.735,0.062,24257,1
54996,1654785601,26.78,47.65,1208,400,13017,19429,938.779,2.54,2.64,17.48,2.725,0.062,24258,1
54997,1654785602,26.8,47.57,1239,400,13016,19422,938.783,2.57,2.67,17.66,2.754,0.062,24259,1
54998,1654785603,26.81,47.54,1176,400,13019,19426,938.78,2.56,2.66,17.61,2.746,0.062,24260,1
54999,1654785604,26.87,47.44,1212,400,13022,19430,938.783,2.51,2.6,17.24,2.689,0.061,24261,1
55000,1654785605,26.87,47.43,1226,400,13021,19433,938.786,2.47,2.57,17.01,2.652,0.06,24262,1
55001,1654785606,26.88,47.33,1187,400,13018,19427,938.785,2.45,2.54,16.85,2.627,0.059,24263,1
55002,1654785607,26.91,47.32,1187,400,13015,19426,938.774,2.45,2.54,16.84,2.627,0.059,24264,1
55003,1654785608,26.92,47.26,1210,400,13017,19425,938.774,2.41,2.5,16.57,2.584,0.058,24265,1
55004,1654785609,26.91,47.21,1193,400,13015,19423,938.761,2.38,2.47,16.37,2.553,0.058,24266,1
55005,1654785610,26.92,47.18,1201,400,13021,19434,938.757,2.32,2.41,15.95,2.487,0.056,24267,1
55006,1654785611,26.96,47.14,1233,400,13013,19424,938.763,2.28,2.37,15.69,2.447,0.055,24268,1
55007,1654785612,26.95,47.16,1201,400,13017,19431,938.776,2.21,2.3,15.22,2.373,0.054,24269,1
55008,1654785613,26.95,47.14,1201,400,13016,19429,938.779,2.22,2.31,15.3,2.386,0.054,24270,1
55009,1654785614,25.81,47.13,1262,400,12998,19405,938.783,2.25,2.33,15.46,2.41,0.054,24271,1
55010,1654785615,25.38,47.86,1337,400,12995,19395,938.793,2.24,2.32,15.39,2.399,0.054,24272,1
55011,1654785616,25.2,48.77,1302,400,12995,19401,938.773,2.24,2.32,15.4,2.401,0.054,24273,1
55012,1654785617,25.07,49.56,1268,400,13003,19403,938.773,2.24,2.33,15.44,2.407,0.054,24274,1
55013,1654785618,24.99,50.21,1276,400,13003,19405,938.788,2.27,2.36,15.62,2.436,0.055,24275,1
55014,1654785619,24.9,50.73,1316,400,12998,19401,938.798,2.32,2.41,15.95,2.487,0.056,24276,1
55015,1654785620,24.85,51.18,1308,400,12996,19398,938.791,2.34,2.43,16.13,2.515,0.057,24277,1
55016,1654785621,24.78,51.53,1316,400,13000,19402,938.808,2.38,2.48,16.4,2.558,0.058,24278,1
55017,1654785622,24.73,51.83,1289,400,13001,19401,938.808,2.38,2.48,16.41,2.56,0.058,24279,1
55018,1654785623,24.68,52.1,1262,400,12996,19404,938.805,2.35,2.44,16.18,2.522,0.057,24280,1
55019,1654785624,24.64,52.3,1277,400,13006,19406,938.799,2.34,2.43,16.1,2.51,0.057,24281,1
55020,1654785625,24.59,52.47,1320,400,13000,19405,938.795,2.34,2.43,16.11,2.512,0.057,24282,1
55021,1654785626,24.57,52.66,1333,400,12995,19397,938.79,2.34,2.43,16.12,2.514,0.057,24283,1
55022,1654785627,24.54,52.82,1329,400,12991,19400,938.783,2.34,2.43,16.12,2.514,0.057,24284,1
55023,1654785628,24.51,52.95,1302,400,12998,19403,938.781,2.34,2.43,16.11,2.512,0.057,24285,1
55024,1654785629,24.48,53.03,1320,400,12996,19398,938.778,2.3,2.39,15.83,2.469,0.056,24286,1
55025,1654785630,24.45,53.14,1302,400,13006,19403,938.787,2.27,2.36,15.65,2.441,0.055,24287,1
55026,1654785631,24.41,53.25,1279,400,13002,19409,938.797,2.21,2.29,15.18,2.368,0.053,24288,1
55027,1654785632,24.41,53.32,1337,400,12999,19400,938.807,2.16,2.24,14.87,2.318,0.052,24289,1
55028,1654785633,24.38,53.42,1339,400,12993,19393,938.803,2.11,2.19,14.54,2.267,0.051,24290,1
55029,1654785634,24.36,53.47,1343,400,12995,19384,938.796,2.08,2.16,14.31,2.232,0.05,24291,1
55030,1654785635,24.34,53.53,1287,400,13003,19404,938.788,2.02,2.1,13.9,2.168,0.049,24292,1
55031,1654785636,24.33,53.64,1302,400,13000,19404,938.785,1.98,2.06,13.63,2.125,0.048,24293,1
55032,1654785637,24.33,53.64,1321,400,12995,19398,938.78,1.96,2.03,13.47,2.101,0.047,24294,1
55033,1654785638,24.3,53.73,1346,400,12995,19399,938.794,1.92,2.0,13.25,2.066,0.047,24295,1
55034,1654785639,24.31,53.77,1318,400,12996,19402,938.795,1.89,1.97,13.02,2.03,0.046,24296,1
55035,1654785640,24.27,53.83,1306,400,12999,19410,938.8,1.86,1.93,12.79,1.994,0.045,24297,1
55036,1654785641,24.27,53.85,1289,400,12999,19406,938.801,1.83,1.9,12.57,1.96,0.044,24298,1
55037,1654785642,24.27,53.91,1299,400,12995,19398,938.79,1.82,1.89,12.51,1.951,0.044,24299,1
55038,1654785643,24.25,53.94,1283,400,12997,19401,938.782,1.81,1.88,12.48,1.946,0.044,24300,1
55039,1654785644,25.44,54.0,1218,400,13010,19414,938.79,1.82,1.89,12.5,1.95,0.044,24301,1
55040,1654785645,25.85,53.19,1266,400,13010,19421,938.797,1.82,1.9,12.56,1.958,0.044,24302,1
55041,1654785646,26.02,52.32,1228,400,13012,19418,938.799,1.84,1.91,12.66,1.973,0.045,24303,1
55042,1654785647,26.13,51.46,1270,400,13012,19409,938.794,1.85,1.92,12.71,1.982,0.045,24304,1
55043,1654785648,26.22,50.8,1243,400,13003,19409,938.79,1.86,1.93,12.81,1.997,0.045,24305,1
55044,1654785649,26.26,50.29,1270,400,13002,19416,938.798,1.86,1.93,12.8,1.997,0.045,24306,1
55045,1654785650,26.36,49.83,1281,400,13002,19410,938.804,1.92,2.0,13.25,2.066,0.047,24307,1
55046,1654785651,26.37,49.47,1312,400,12996,19408,938.809,1.97,2.04,13.54,2.111,0.048,24308,1
55047,1654785652,26.47,49.18,1270,400,13004,19410,938.806,2.02,2.1,13.91,2.168,0.049,24309,1
55048,1654785653,26.51,48.98,1274,400,13006,19416,938.812,2.03,2.11,13.96,2.177,0.049,24310,1
55049,1654785654,26.57,48.74,1274,400,13008,19413,938.798,2.06,2.14,14.18,2.211,0.05,24311,1
55050,1654785655,26.61,48.59,1262,400,13008,19414,938.802,2.08,2.16,14.32,2.233,0.05,24312,1
55051,1654785656,26.65,48.43,1247,400,13002,19405,938.807,2.1,2.18,14.45,2.253,0.051,24313,1
55052,1654785657,26.67,48.34,1276,400,13003,19417,938.801,2.12,2.21,14.62,2.28,0.051,24314,1
55053,1654785658,26.69,48.2,1293,400,13005,19404,938.785,2.14,2.22,14.71,2.295,0.052,24315,1
55054,1654785659,26.74,48.13,1285,400,12996,19403,938.789,2.15,2.24,14.83,2.312,0.052,24316,1
55055,1654785660,26.72,48.05,1289,400,13001,19414,938.799,2.16,2.24,14.85,2.315,0.052,24317,1
55056,1654785661,26.77,48.0,1266,400,13001,19416,938.801,2.13,2.21,14.66,2.286,0.052,24318,1
55057,1654785662,26.81,47.95,1310,400,12996,19404,938.8,2.1,2.18,14.47,2.257,0.051,24319,1
55058,1654785663,26.83,47.86,1260,400,13000,19413,938.808,2.06,2.14,14.18,2.212,0.05,24320,1
55059,1654785664,26.83,47.77,1264,400,13002,19406,938.799,2.07,2.15,14.22,2.217,0.05,24321,1
55060,1654785665,26.85,47.76,1272,400,12996,19404,938.801,2.09,2.17,14.35,2.238,0.051,24322,1
55061,1654785666,26.88,47.74,1281,400,12997,19410,938.805,2.1,2.18,14.44,2.252,0.051,24323,1
55062,1654785667,26.9,47.65,1268,400,12999,19412,938.821,2.13,2.21,14.63,2.281,0.052,24324,1
55063,1654785668,26.9,47.63,1285,400,12998,19406,938.816,2.12,2.2,14.58,2.274,0.051,24325,1
55064,1654785669,26.92,47.54,1287,400,13004,19405,938.811,2.11,2.19,14.54,2.267,0.051,24326,1
55065,1654785670,26.92,47.5,1283,400,13004,19419,938.809,2.1,2.19,14.48,2.258,0.051,24327,1
55066,1654785671,26.94,47.49,1266,400,13005,19416,938.809,2.07,2.15,14.27,2.225,0.05,24328,1
55067,1654785672,26.96,47.41,1256,400,13001,19414,938.8,2.07,2.15,14.24,2.22,0.05,24329,1
55068,1654785673,26.98,47.41,1306,400,13000,19404,938.8,2.03,2.11,13.99,2.182,0.049,24330,1
55069,1654785674,25.81,47.38,1381,420,12983,19374,938.797,2.01,2.09,13.85,2.159,0.049,24331,1
55070,1654785675,25.43,48.14,1360,413,12986,19391,938.787,2.0,2.07,13.74,2.143,0.048,24332,1
55071,1654785676,25.23,49.01,1304,412,12987,19391,938.793,1.98,2.06,13.65,2.128,0.048,24333,1
55072,1654785677,25.09,49.81,1362,406,12992,19393,938.802,1.99,2.07,13.68,2.134,0.048,24334,1
55073,1654785678,25.02,50.48,1346,400,12989,19395,938.799,2.05,2.13,14.11,2.2,0.05,24335,1
55074,1654785679,24.95,50.95,1321,400,12999,19404,938.797,2.07,2.15,14.25,2.222,0.05,24336,1
55075,1654785680,24.87,51.4,1270,400,12995,19408,938.804,2.06,2.14,14.16,2.208,0.05,24337,1
55076,1654785681,24.82,51.76,1279,400,12995,19407,938.805,2.05,2.13,14.12,2.202,0.05,24338,1
55077,1654785682,24.78,52.04,1270,400,12996,19410,938.795,2.05,2.13,14.14,2.205,0.05,24339,1
55078,1654785683,24.72,52.28,1258,400,12994,19409,938.788,2.04,2.12,14.04,2.189,0.049,24340,1
55079,1654785684,24.69,52.49,1260,400,12992,19409,938.786,2.0,2.07,13.74,2.143,0.048,24341,1
55080,1654785685,24.68,52.7,1235,400,13000,19409,938.779,1.96,2.04,13.51,2.106,0.048,24342,1
55081,1654785686,24.62,52.81,1281,400,12995,19414,938.782,1.86,1.94,12.83,2.001,0.045,24343,1
55082,1654785687,24.59,52.96,1247,400,12999,19417,938.781,1.81,1.88,12.47,1.945,0.044,24344,1
55083,1654785688,24.57,53.07,1256,400,12999,19414,938.783,1.74,1.81,11.99,1.87,0.042,24345,1
55084,1654785689,24.52,53.17,1287,400,12994,19414,938.783,1.71,1.78,11.78,1.837,0.042,24346,1
55085,1654785690,24.51,53.25,1276,400,12998,19416,938.772,1.65,1.71,11.35,1.769,0.04,24347,1
55086,1654785691,24.45,53.36,1299,400,12996,19399,938.771,1.63,1.69,11.22,1.75,0.04,24348,1
55087,1654785692,24.45,53.47,1291,400,12996,19413,938.783,1.64,1.71,11.29,1.761,0.04,24349,1
55088,1654785693,24.43,53.52,1253,400,12994,19406,938.772,1.64,1.71,11.3,1.762,0.04,24350,1
55089,1654785694,24.43,53.53,1289,400,12999,19413,938.78,1.65,1.71,11.35,1.769,0.04,24351,1
55090,1654785695,24.4,53.64,1266,400,12995,19403,938.793,1.67,1.73,11.47,1.789,0.04,24352,1
55091,1654785696,24.4,53.69,1277,400,12995,19404,938.806,1.68,1.74,11.55,1.801,0.041,24353,1
55092,1654785697,24.37,53.76,1281,400,12999,19405,938.796,1.7,1.76,11.68,1.821,0.041,24354,1
55093,1654785698,24.36,53.78,1327,406,12990,19391,938.79,1.72,1.79,11.83,1.845,0.042,24355,1
55094,1654785699,24.36,53.84,1281,401,12993,19404,938.797,1.77,1.84,12.2,1.902,0.043,24356,1
55095,1654785700,24.31,53.89,1256,400,12994,19415,938.803,1.79,1.86,12.3,1.918,0.043,24357,1
55096,1654785701,24.31,53.97,1287,402,12995,19403,938.791,1.83,1.9,12.58,1.961,0.044,24358,1
55097,1654785702,24.3,53.96,1268,404,12991,19399,938.795,1.86,1.93,12.79,1.995,0.045,24359,1
55098,1654785703,24.27,54.06,1285,400,12994,19399,938.786,1.88,1.95,12.94,2.019,0.046,24360,1
55099,1654785704,25.48,54.09,1277,400,13005,19416,938.785,1.89,1.96,13.01,2.029,0.046,24361,1
55100,1654785705,25.88,53.29,1220,400,13013,19426,938.781,1.87,1.95,12.89,2.009,0.045,24362,1
55101,1654785706,26.03,52.39,1254,400,13002,19409,938.784,1.84,1.91,12.68,1.977,0.045,24363,1
55102,1654785707,26.16,51.54,1260,400,13000,19412,938.785,1.82,1.89,12.55,1.957,0.044,24364,1
55103,1654785708,26.23,50.9,1277,400,12993,19405,938.805,1.81,1.88,12.48,1.947,0.044,24365,1
55104,1654785709,26.35,50.31,1270,400,12998,19408,938.803,1.8,1.87,12.41,1.935,0.044,24366,1
55105,1654785710,26.4,49.91,1272,400,12989,19404,938.801,1.78,1.85,12.25,1.911,0.043,24367,1
55106,1654785711,26.44,49.51,1279,400,12991,19402,938.792,1.77,1.84,12.21,1.905,0.043,24368,1
55107,1654785712,26.5,49.24,1308,400,12993,19407,938.796,1.78,1.85,12.24,1.909,0.043,24369,1
55108,1654785713,26.56,49.06,1295,400,13000,19410,938.794,1.79,1.86,12.29,1.916,0.043,24370,1
55109,1654785714,26.57,48.84,1300,400,12992,19411,938.783,1.82,1.89,12.54,1.956,0.044,24371,1
55110,1654785715,26.63,48.65,1304,400,13001,19405,938.786,1.82,1.89,12.52,1.952,0.044,24372,1
55111,1654785716,26.64,48.56,1256,400,12994,19408,938.783,1.81,1.88,12.42,1.937,0.044,24373,1
55112,1654785717,26.71,48.43,1285,400,13003,19408,938.782,1.8,1.87,12.36,1.927,0.044,24374,1
55113,1654785718,26.72,48.28,1318,405,12992,19399,938.781,1.79,1.86,12.33,1.923,0.043,24375,1
55114,1654785719,26.72,48.23,1312,401,12997,19401,938.787,1.8,1.87,12.42,1.937,0.044,24376,1
55115,1654785720,26.77,48.12,1299,400,12993,19397,938.789,1.81,1.88,12.45,1.941,0.044,24377,1
55116,1654785721,26.78,48.04,1287,400,12999,19408,938.795,1.81,1.88,12.45,1.941,0.044,24378,1
55117,1654785722,26.8,47.99,1316,400,12995,19407,938.804,1.82,1.89,12.53,1.954,0.044,24379,1
55118,1654785723,26.83,47.94,1367,405,12987,19394,938.797,1.84,1.91,12.65,1.973,0.045,24380,1
55119,1654785724,26.87,47.91,1339,419,12992,19393,938.795,1.86,1.93,12.8,1.996,0.045,24381,1
55120,1654785725,26.85,47.86,1344,419,12984,19393,938.794,1.86,1.93,12.79,1.995,0.045,24382,1
55121,1654785726,26.9,47.85,1323,402,12989,19395,938.793,1.87,1.95,12.89,2.009,0.045,24383,1
55122,1654785727,26.88,47.75,1333,412,12985,19397,938.802,1.89,1.96,12.99,2.025,0.046,24384,1
55123,1654785728,26.91,47.74,1300,405,12991,19402,938.804,1.93,2.01,13.29,2.073,0.047,24385,1
55124,1654785729,26.92,47.69,1320,406,12989,19391,938.805,1.95,2.03,13.43,2.095,0.047,24386,1
55125,1654785730,26.92,47.67,1325,408,12986,19389,938.789,1.97,2.05,13.57,2.115,0.048,24387,1
55126,1654785731,26.96,47.65,1304,406,12993,19400,938.782,2.01,2.09,13.85,2.16,0.049,24388,1
55127,1654785732,26.96,47.59,1316,405,12987,19393,938.787,2.02,2.1,13.9,2.167,0.049,24389,1
55128,1654785733,26.98,47.54,1329,413,12992,19401,938.79,2.08,2.17,14.35,2.237,0.051,24390,1
55129,1654785734,25.84,47.53,1431,435,12976,19374,938.781,2.11,2.2,14.54,2.268,0.051,24391,1
55130,1654785735,25.41,48.26,1425,452,12965,19368,938.789,2.12,2.2,14.57,2.271,0.051,24392,1
55131,1654785736,25.22,49.18,1410,439,12971,19370,938.79,2.11,2.19,14.54,2.267,0.051,24393,1
55132,1654785737,25.12,49.98,1367,418,12977,19383,938.783,2.12,2.21,14.61,2.278,0.051,24394,1
55133,1654785738,25.02,50.61,1423,438,12973,19368,938.781,2.14,2.23,14.75,2.3,0.052,24395,1
55134,1654785739,24.93,51.16,1362,422,12982,19387,938.782,2.19,2.28,15.1,2.355,0.053,24396,1
55135,1654785740,24.89,51.6,1329,421,12984,19392,938.787,2.19,2.28,15.11,2.356,0.053,24397,1
55136,1654785741,24.79,51.99,1394,422,12986,19389,938.79,2.16,2.25,14.89,2.321,0.052,24398,1
55137,1654785742,24.75,52.24,1369,421,12978,19381,938.776,2.13,2.21,14.64,2.282,0.052,24399,1
55138,1654785743,24.71,52.53,1331,424,12981,19380,938.783,2.05,2.13,14.11,2.2,0.05,24400,1
55139,1654785744,24.68,52.68,1350,411,12989,19390,938.79,2.02,2.1,13.88,2.164,0.049,24401,1
55140,1654785745,24.62,52.92,1371,414,12982,19381,938.784,1.95,2.02,13.4,2.089,0.047,24402,1
55141,1654785746,24.59,53.03,1341,412,12982,19386,938.787,1.9,1.98,13.1,2.043,0.046,24403,1
55142,1654785747,24.57,53.17,1343,417,12988,19397,938.795,1.81,1.88,12.44,1.94,0.044,24404,1
55143,1654785748,24.54,53.3,1323,401,12986,19393,938.805,1.76,1.83,12.15,1.894,0.043,24405,1
55144,1654785749,24.51,53.36,1325,413,12981,19393,938.804,1.65,1.72,11.38,1.774,0.04,24406,1
55145,1654785750,24.48,53.49,1335,416,12988,19397,938.808,1.6,1.66,10.98,1.713,0.039,24407,1
55146,1654785751,24.47,53.52,1337,405,12990,19397,938.801,1.56,1.62,10.71,1.67,0.038,24408,1
55147,1654785752,24.45,53.63,1390,413,12979,19379,938.804,1.51,1.57,10.4,1.622,0.037,24409,1
55148,1654785753,24.43,53.7,1331,413,12994,19397,938.806,1.5,1.56,10.33,1.611,0.036,24410,1
55149,1654785754,24.4,53.79,1337,415,12983,19391,938.801,1.55,1.61,10.68,1.665,0.038,24411,1
55150,1654785755,24.4,53.83,1369,420,12980,19382,938.795,1.56,1.62,10.75,1.676,0.038,24412,1
55151,1654785756,24.37,53.88,1337,406,12988,19396,938.808,1.57,1.63,10.78,1.681,0.038,24413,1
55152,1654785757,24.34,53.93,1339,413,12983,19390,938.812,1.6,1.66,11.02,1.718,0.039,24414,1
55153,1654785758,24.33,53.98,1344,408,12986,19388,938.806,1.68,1.74,11.55,1.8,0.041,24415,1
55154,1654785759,24.34,54.0,1341,420,12983,19397,938.805,1.72,1.78,11.81,1.842,0.042,24416,1
55155,1654785760,24.3,54.07,1314,408,12984,19396,938.814,1.78,1.85,12.24,1.909,0.043,24417,1
55156,1654785761,24.3,54.12,1366,425,12982,19385,938.8,1.82,1.89,12.52,1.953,0.044,24418,1
55157,1654785762,24.28,54.17,1329,409,12985,19397,938.814,1.89,1.96,13.0,2.027,0.046,24419,1
55158,1654785763,24.28,54.18,1354,422,12979,19388,938.807,1.9,1.97,13.06,2.037,0.046,24420,1
55159,1654785764,25.47,54.25,1276,400,12999,19410,938.805,1.9,1.97,13.08,2.039,0.046,24421,1
55160,1654785765,25.86,53.46,1289,400,12995,19413,938.802,1.9,1.98,13.09,2.041,0.046,24422,1
55161,1654785766,26.03,52.57,1295,400,12998,19403,938.791,1.92,1.99,13.21,2.059,0.047,24423,1
55162,1654785767,26.13,51.75,1270,400,13000,19411,938.782,1.94,2.02,13.36,2.083,0.047,24424,1
55163,1654785768,26.23,51.06,1281,400,12999,19409,938.78,2.0,2.08,13.78,2.149,0.049,24425,1
55164,1654785769,26.32,50.5,1320,407,12994,19398,938.783,2.02,2.1,13.93,2.172,0.049,24426,1
55165,1654785770,26.39,50.06,1318,400,12992,19399,938.792,2.04,2.11,14.01,2.185,0.049,24427,1
55166,1654785771,26.46,49.71,1281,400,12995,19408,938.794,2.06,2.14,14.16,2.209,0.05,24428,1
55167,1654785772,26.51,49.44,1306,400,12991,19402,938.798,2.07,2.15,14.24,2.22,0.05,24429,1
55168,1654785773,26.54,49.17,1287,400,12997,19409,938.806,2.08,2.16,14.31,2.232,0.05,24430,1
55169,1654785774,26.58,48.96,1327,403,12996,19409,938.813,2.08,2.16,14.34,2.236,0.051,24431,1
55170,1654785775,26.63,48.83,1277,406,12991,19402,938.817,2.09,2.17,14.4,2.246,0.051,24432,1
55171,1654785776,26.64,48.69,1302,401,12992,19404,938.82,2.09,2.17,14.39,2.243,0.051,24433,1
55172,1654785777,26.69,48.55,1260,401,12992,19414,938.814,2.08,2.17,14.35,2.238,0.051,24434,1
55173,1654785778,26.71,48.45,1247,400,12997,19415,938.798,2.07,2.15,14.22,2.217,0.05,24435,1
55174,1654785779,26.74,48.32,1331,407,12996,19404,938.805,2.05,2.13,14.14,2.205,0.05,24436,1
55175,1654785780,26.78,48.25,1316,400,12997,19407,938.788,2.08,2.16,14.34,2.236,0.051,24437,1
55176,1654785781,26.77,48.17,1306,407,12995,19404,938.798,2.1,2.18,14.43,2.25,0.051,24438,1
55177,1654785782,26.78,48.13,1306,415,12986,19392,938.812,2.09,2.17,14.4,2.245,0.051,24439,1
55178,1654785783,26.81,48.07,1327,403,12989,19401,938.803,2.05,2.13,14.14,2.205,0.05,24440,1
55179,1654785784,26.83,48.03,1337,414,12989,19399,938.797,2.03,2.1,13.94,2.174,0.049,24441,1
55180,1654785785,26.84,47.96,1302,401,12998,19402,938.808,1.95,2.03,13.45,2.097,0.047,24442,1
55181,1654785786,26.9,47.94,1318,406,12991,19395,938.793,1.91,1.98,13.12,2.046,0.046,24443,1
55182,1654785787,26.88,47.84,1341,404,12993,19400,938.787,1.82,1.89,12.51,1.951,0.044,24444,1
55183,1654785788,26.92,47.84,1293,400,12994,19404,938.788,1.77,1.84,12.18,1.899,0.043,24445,1
55184,1654785789,26.91,47.81,1344,408,12988,19395,938.796,1.74,1.8,11.94,1.862,0.042,24446,1
55185,1654785790,26.95,47.8,1310,411,12990,19397,938.794,1.72,1.79,11.84,1.846,0.042,24447,1
55186,1654785791,26.92,47.72,1335,415,12985,19398,938.809,1.72,1.79,11.87,1.851,0.042,24448,1
55187,1654785792,26.96,47.7,1339,407,12988,19395,938.8,1.76,1.83,12.12,1.89,0.043,24449,1
55188,1654785793,26.95,47.68,1356,414,12989,19389,938.791,1.78,1.85,12.25,1.91,0.043,24450,1
55189,1654785794,25.78,47.62,1410,438,12974,19373,938.79,1.85,1.92,12.73,1.986,0.045,24451,1
55190,1654785795,25.37,48.41,1413,443,12978,19380,938.797,1.89,1.96,12.99,2.025,0.046,24452,1
55191,1654785796,25.22,49.32,1398,432,12976,19375,938.799,1.95,2.03,13.43,2.095,0.047,24453,1
55192,1654785797,25.06,50.08,1402,433,12979,19378,938.803,1.99,2.07,13.72,2.139,0.048,24454,1
55193,1654785798,24.98,50.76,1356,434,12978,19384,938.8,2.09,2.17,14.35,2.238,0.051,24455,1
55194,1654785799,24.9,51.26,1316,423,12980,19394,938.809,2.09,2.17,14.4,2.246,0.051,24456,1
55195,1654785800,24.82,51.69,1360,436,12985,19392,938.8,2.09,2.17,14.4,2.246,0.051,24457,1
55196,1654785801,24.8,52.08,1362,413,12987,19399,938.804,2.09,2.18,14.42,2.248,0.051,24458,1
55197,1654785802,24.76,52.38,1373,429,12982,19382,938.806,2.11,2.19,14.51,2.263,0.051,24459,1
55198,1654785803,24.71,52.57,1364,413,12985,19388,938.812,2.11,2.19,14.53,2.266,0.051,24460,1
55199,1654785804,24.66,52.76,1337,408,12986,19388,938.805,2.15,2.23,14.8,2.308,0.052,24461,1
55200,1654785805,24.62,52.96,1297,411,12992,19405,938.796,2.15,2.23,14.79,2.306,0.052,24462,1
55201,1654785806,24.59,53.14,1312,412,12984,19401,938.805,2.17,2.25,14.92,2.326,0.053,24463,1
55202,1654785807,24.54,53.26,1308,408,12989,19396,938.819,2.18,2.26,14.99,2.338,0.053,24464,1
55203,1654785808,24.52,53.41,1314,418,12986,19402,938.802,2.2,2.29,15.16,2.364,0.053,24465,1
55204,1654785809,24.48,53.5,1312,416,12988,19395,938.802,2.22,2.3,15.27,2.38,0.054,24466,1
55205,1654785810,24.45,53.55,1329,412,12981,19392,938.8,2.21,2.3,15.23,2.375,0.054,24467,1
55206,1654785811,24.45,53.68,1327,410,12992,19398,938.788,2.21,2.29,15.18,2.367,0.053,24468,1
55207,1654785812,24.43,53.75,1339,424,12982,19397,938.803,2.19,2.27,15.06,2.349,0.053,24469,1
55208,1654785813,24.4,53.79,1312,420,12980,19383,938.797,2.12,2.21,14.61,2.279,0.051,24470,1
55209,1654785814,24.41,53.88,1348,414,12983,19388,938.798,2.08,2.16,14.31,2.231,0.05,24471,1
