,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
26350,1654753937,9.192,46.37,904,400,13030,19505,938.739,2.37,2.46,16.29,2.541,0.057,20606,1
26351,1654753938,9.178,46.29,896,400,13027,19502,938.721,2.31,2.4,15.93,2.484,0.056,20607,1
26352,1654753939,9.163,46.27,883,400,13033,19506,938.714,2.31,2.4,15.87,2.475,0.056,20608,1
26353,1654753940,9.148,46.27,877,400,13035,19506,938.705,2.29,2.38,15.77,2.459,0.056,20609,1
26354,1654753941,9.134,46.24,879,400,13031,19507,938.713,2.29,2.38,15.78,2.46,0.056,20610,1
26355,1654753942,9.119,46.22,1011,400,13015,19486,938.714,2.28,2.37,15.68,2.445,0.055,20611,1
26356,1654753943,9.104,46.93,1004,400,13018,19484,938.721,2.3,2.38,15.8,2.463,0.056,20612,1
26357,1654753944,9.089,47.8,965,400,13015,19478,938.717,2.35,2.44,16.16,2.52,0.057,20613,1
26358,1654753945,9.075,48.54,988,400,13022,19484,938.715,2.38,2.47,16.37,2.552,0.058,20614,1
26359,1654753946,9.06,49.1,967,400,13024,19494,938.713,2.43,2.52,16.7,2.604,0.059,20615,1
26360,1654753947,9.045,49.65,952,400,13017,19489,938.714,2.47,2.56,16.97,2.646,0.06,20616,1
26361,1654753948,9.03,50.09,938,400,13033,19500,938.717,2.59,2.69,17.81,2.777,0.063,20617,1
26362,1654753949,9.015,50.42,933,400,13026,19499,938.715,2.64,2.74,18.16,2.833,0.064,20618,1
26363,1654753950,9.001,50.69,908,400,13030,19503,938.711,2.74,2.85,18.86,2.941,0.066,20619,1
26364,1654753951,8.986,50.9,927,400,13033,19497,938.709,2.77,2.88,19.07,2.974,0.067,20620,1
26365,1654753952,8.971,51.11,904,400,13034,19506,938.701,2.88,2.99,19.79,3.086,0.07,20621,1
26366,1654753953,8.956,51.29,885,400,13035,19508,938.71,2.93,3.04,20.16,3.144,0.071,20622,1
26367,1654753954,8.941,51.42,910,400,13038,19503,938.705,3.0,3.12,20.67,3.224,0.073,20623,1
26368,1654753955,8.927,51.59,910,400,13030,19505,938.706,3.14,3.26,21.6,3.368,0.076,20624,1
26369,1654753956,8.912,51.71,885,400,13031,19503,938.692,3.19,3.32,21.97,3.426,0.077,20625,1
26370,1654753957,8.897,51.86,917,400,13022,19505,938.693,3.23,3.35,22.22,3.466,0.078,20626,1
26371,1654753958,8.882,51.96,929,400,13029,19497,938.7,3.25,3.38,22.37,3.488,0.079,20627,1
26372,1654753959,8.867,52.08,898,400,13030,19503,938.699,3.23,3.36,22.24,3.469,0.078,20628,1
26373,1654753960,8.852,52.21,938,400,13031,19508,938.703,3.2,3.32,22.02,3.434,0.078,20629,1
26374,1654753961,8.838,52.28,925,400,13027,19504,938.71,3.11,3.23,21.38,3.334,0.075,20630,1
26375,1654753962,8.823,52.31,944,400,13022,19495,938.709,3.09,3.21,21.28,3.319,0.075,20631,1
26376,1654753963,8.808,52.34,900,400,13025,19504,938.707,3.02,3.14,20.78,3.241,0.073,20632,1
26377,1654753964,8.793,52.41,915,400,13026,19496,938.72,2.98,3.1,20.53,3.201,0.072,20633,1
26378,1654753965,8.778,52.42,912,400,13023,19493,938.727,2.92,3.04,20.11,3.136,0.071,20634,1
26379,1654753966,8.763,52.49,950,400,13025,19492,938.729,2.88,2.99,19.83,3.093,0.07,20635,1
26380,1654753967,8.748,52.49,927,400,13023,19498,938.729,2.82,2.93,19.43,3.03,0.068,20636,1
26381,1654753968,8.733,52.54,958,400,13021,19486,938.724,2.78,2.88,19.1,2.979,0.067,20637,1
26382,1654753969,8.719,52.56,963,400,13013,19491,938.724,2.7,2.8,18.56,2.895,0.065,20638,1
26383,1654753970,8.704,52.63,933,400,13016,19489,938.716,2.67,2.78,18.4,2.869,0.065,20639,1
26384,1654753971,8.689,52.66,954,400,13012,19483,938.719,2.62,2.73,18.05,2.815,0.064,20640,1
26385,1654753972,8.674,52.74,946,400,13019,19499,938.716,2.58,2.69,17.79,2.774,0.063,20641,1
26386,1654753973,8.659,51.98,894,400,13022,19497,938.73,2.54,2.64,17.5,2.729,0.062,20642,1
26387,1654753974,8.644,51.02,892,400,13019,19502,938.722,2.49,2.59,17.15,2.675,0.06,20643,1
26388,1654753975,8.629,50.26,956,400,13010,19489,938.724,2.45,2.55,16.88,2.632,0.059,20644,1
26389,1654753976,8.614,49.63,969,400,13014,19494,938.726,2.37,2.47,16.33,2.547,0.058,20645,1
26390,1654753977,8.599,49.1,958,400,13010,19492,938.728,2.34,2.43,16.12,2.514,0.057,20646,1
26391,1654753978,8.584,48.73,982,400,13010,19484,938.73,2.27,2.36,15.61,2.433,0.055,20647,1
26392,1654753979,8.569,48.4,961,400,13004,19475,938.732,2.22,2.31,15.31,2.387,0.054,20648,1
26393,1654753980,8.554,48.11,1025,400,13005,19475,938.717,2.19,2.27,15.05,2.348,0.053,20649,1
26394,1654753981,8.539,47.93,1013,400,13009,19475,938.72,2.18,2.26,14.97,2.334,0.053,20650,1
26395,1654753982,8.524,47.74,1007,400,13006,19485,938.719,2.19,2.28,15.09,2.353,0.053,20651,1
26396,1654753983,8.509,47.58,1004,400,13008,19482,938.723,2.2,2.29,15.16,2.364,0.053,20652,1
26397,1654753984,8.494,47.43,1017,400,13011,19476,938.714,2.21,2.3,15.23,2.374,0.054,20653,1
26398,1654753985,8.479,47.36,1038,400,13003,19467,938.717,2.23,2.31,15.33,2.39,0.054,20654,1
26399,1654753986,8.464,47.22,1011,400,13007,19476,938.72,2.28,2.37,15.68,2.446,0.055,20655,1
26400,1654753987,8.449,47.13,1005,400,13012,19476,938.721,2.32,2.41,15.94,2.486,0.056,20656,1
26401,1654753988,8.434,46.99,992,400,13011,19476,938.714,2.38,2.47,16.39,2.556,0.058,20657,1
26402,1654753989,8.419,46.94,996,400,13010,19475,938.712,2.42,2.51,16.64,2.595,0.059,20658,1
26403,1654753990,8.404,46.85,1028,400,13006,19475,938.714,2.45,2.55,16.88,2.632,0.059,20659,1
26404,1654753991,8.389,46.78,1036,400,13009,19473,938.718,2.48,2.57,17.05,2.658,0.06,20660,1
26405,1654753992,8.374,46.71,1009,400,13013,19477,938.72,2.49,2.59,17.17,2.677,0.06,20661,1
26406,1654753993,8.359,46.64,1005,400,13019,19477,938.716,2.49,2.59,17.14,2.673,0.06,20662,1
26407,1654753994,8.344,46.57,990,400,13020,19484,938.721,2.49,2.59,17.14,2.672,0.06,20663,1
26408,1654753995,8.329,46.52,1004,400,13018,19479,938.723,2.5,2.59,17.18,2.678,0.06,20664,1
26409,1654753996,8.314,46.44,1013,400,13015,19472,938.728,2.49,2.59,17.16,2.676,0.06,20665,1
26410,1654753997,8.299,46.42,1005,400,13019,19477,938.729,2.53,2.63,17.44,2.719,0.061,20666,1
26411,1654753998,8.284,46.37,1009,400,13023,19483,938.728,2.54,2.64,17.46,2.723,0.062,20667,1
26412,1654753999,8.269,46.35,1002,400,13017,19481,938.728,2.57,2.67,17.72,2.763,0.062,20668,1
26413,1654754000,8.254,46.28,986,400,13020,19477,938.722,2.58,2.68,17.77,2.772,0.063,20669,1
26414,1654754001,8.239,46.26,990,400,13025,19484,938.718,2.62,2.73,18.06,2.817,0.064,20670,1
26415,1654754002,8.224,46.23,1092,400,12999,19453,938.718,2.63,2.73,18.08,2.819,0.064,20671,1
26416,1654754003,8.208,46.97,1090,400,13006,19460,938.713,2.67,2.78,18.39,2.868,0.065,20672,1
26417,1654754004,8.193,47.81,1036,400,13007,19460,938.713,2.69,2.79,18.51,2.886,0.065,20673,1
26418,1654754005,8.178,48.53,1071,400,13008,19465,938.725,2.73,2.84,18.82,2.934,0.066,20674,1
26419,1654754006,8.163,49.16,1063,400,13008,19456,938.729,2.73,2.84,18.81,2.933,0.066,20675,1
26420,1654754007,8.148,49.65,1069,400,13003,19459,938.724,2.69,2.8,18.55,2.892,0.065,20676,1
26421,1654754008,8.133,50.12,1040,400,13014,19467,938.726,2.67,2.78,18.38,2.867,0.065,20677,1
26422,1654754009,8.118,50.43,1019,400,13017,19473,938.721,2.68,2.78,18.45,2.876,0.065,20678,1
26423,1654754010,8.103,50.69,1021,400,13016,19473,938.711,2.69,2.79,18.52,2.887,0.065,20679,1
26424,1654754011,8.088,50.97,1030,400,13019,19473,938.715,2.71,2.81,18.64,2.907,0.066,20680,1
26425,1654754012,8.072,51.11,1017,400,13019,19476,938.706,2.72,2.83,18.73,2.921,0.066,20681,1
26426,1654754013,8.057,51.32,1074,400,13009,19460,938.703,2.7,2.81,18.61,2.902,0.066,20682,1
26427,1654754014,8.042,51.5,1050,400,13013,19472,938.709,2.65,2.75,18.21,2.84,0.064,20683,1
26428,1654754015,8.027,51.63,1002,400,13016,19474,938.72,2.66,2.76,18.31,2.855,0.064,20684,1
26429,1654754016,8.012,51.73,1038,400,13010,19472,938.73,2.67,2.77,18.35,2.862,0.065,20685,1
26430,1654754017,7.997,51.88,1013,400,13010,19477,938.74,2.66,2.76,18.28,2.85,0.064,20686,1
26431,1654754018,7.981,52.0,1080,400,13005,19467,938.727,2.63,2.73,18.1,2.823,0.064,20687,1
26432,1654754019,7.966,52.09,1028,400,13015,19476,938.724,2.64,2.74,18.14,2.829,0.064,20688,1
26433,1654754020,7.951,52.18,1017,400,13013,19469,938.715,2.62,2.72,18.02,2.811,0.063,20689,1
26434,1654754021,7.936,52.27,979,400,13013,19472,938.712,2.58,2.69,17.79,2.774,0.063,20690,1
26435,1654754022,7.921,52.36,1046,400,13007,19469,938.72,2.55,2.64,17.52,2.732,0.062,20691,1
26436,1654754023,7.905,52.38,1074,400,13005,19461,938.715,2.52,2.62,17.36,2.708,0.061,20692,1
26437,1654754024,7.89,52.47,1053,400,13007,19471,938.713,2.5,2.6,17.23,2.687,0.061,20693,1
26438,1654754025,7.875,52.5,1065,400,13009,19472,938.727,2.49,2.59,17.17,2.677,0.06,20694,1
26439,1654754026,7.86,52.61,1021,400,13009,19471,938.729,2.55,2.65,17.56,2.739,0.062,20695,1
26440,1654754027,7.845,52.62,994,400,13016,19475,938.727,2.58,2.69,17.79,2.774,0.063,20696,1
26441,1654754028,7.829,52.67,1055,400,13007,19472,938.724,2.62,2.72,18.04,2.812,0.064,20697,1
26442,1654754029,7.814,52.7,1074,400,13000,19470,938.717,2.6,2.7,17.89,2.789,0.063,20698,1
26443,1654754030,7.799,52.76,1055,400,13011,19470,938.716,2.57,2.67,17.69,2.759,0.062,20699,1
26444,1654754031,7.784,52.76,1021,400,13011,19472,938.714,2.53,2.62,17.38,2.71,0.061,20700,1
26445,1654754032,7.768,52.86,1013,400,13016,19485,938.718,2.52,2.62,17.37,2.708,0.061,20701,1
26446,1654754033,7.753,52.06,958,400,13017,19487,938.712,2.48,2.58,17.09,2.666,0.06,20702,1
26447,1654754034,7.738,51.1,1021,400,13010,19475,938.706,2.46,2.55,16.92,2.639,0.06,20703,1
26448,1654754035,7.723,50.3,1013,400,13002,19480,938.702,2.42,2.51,16.64,2.595,0.059,20704,1
26449,1654754036,7.707,49.7,1002,400,13010,19480,938.699,2.4,2.49,16.51,2.575,0.058,20705,1
26450,1654754037,7.692,49.16,1051,400,13009,19472,938.701,2.36,2.45,16.21,2.528,0.057,20706,1
26451,1654754038,7.677,48.77,1028,400,13005,19462,938.697,2.35,2.44,16.18,2.524,0.057,20707,1
26452,1654754039,7.661,48.42,1034,400,13006,19469,938.697,2.38,2.47,16.37,2.552,0.058,20708,1
26453,1654754040,7.646,48.17,1067,400,13002,19464,938.707,2.4,2.5,16.54,2.579,0.058,20709,1
26454,1654754041,7.631,47.96,1061,400,13003,19467,938.703,2.42,2.51,16.66,2.598,0.059,20710,1
26455,1654754042,7.616,47.83,1061,400,13002,19461,938.703,2.42,2.51,16.63,2.594,0.059,20711,1
26456,1654754043,7.6,47.69,1053,400,12999,19461,938.701,2.4,2.5,16.55,2.581,0.058,20712,1
26457,1654754044,7.585,47.55,1027,400,13003,19463,938.712,2.39,2.48,16.45,2.566,0.058,20713,1
26458,1654754045,7.57,47.44,1057,400,12998,19465,938.712,2.41,2.5,16.57,2.584,0.058,20714,1
26459,1654754046,7.554,47.32,1053,400,12993,19459,938.7,2.41,2.5,16.59,2.587,0.058,20715,1
26460,1654754047,7.539,47.26,1073,400,12999,19458,938.7,2.44,2.53,16.78,2.617,0.059,20716,1
26461,1654754048,7.524,47.1,1053,400,13000,19462,938.703,2.46,2.56,16.93,2.639,0.06,20717,1
26462,1654754049,7.508,47.06,1030,400,13001,19468,938.716,2.5,2.6,17.23,2.687,0.061,20718,1
26463,1654754050,7.493,46.99,1044,400,12998,19461,938.716,2.54,2.64,17.47,2.725,0.062,20719,1
26464,1654754051,7.478,46.95,1092,400,13001,19461,938.71,2.54,2.64,17.46,2.722,0.061,20720,1
26465,1654754052,7.462,46.86,1122,400,12994,19451,938.713,2.53,2.63,17.42,2.717,0.061,20721,1
26466,1654754053,7.447,46.83,1086,400,12998,19456,938.715,2.55,2.65,17.56,2.738,0.062,20722,1
26467,1654754054,7.432,46.8,1097,400,12995,19452,938.722,2.57,2.67,17.69,2.759,0.062,20723,1
26468,1654754055,7.416,46.78,1101,400,12994,19456,938.72,2.59,2.69,17.81,2.777,0.063,20724,1
26469,1654754056,7.401,46.73,1059,400,13000,19456,938.715,2.6,2.7,17.86,2.786,0.063,20725,1
26470,1654754057,7.385,46.69,1084,400,12993,19455,938.707,2.58,2.68,17.77,2.771,0.063,20726,1
26471,1654754058,7.37,46.71,1126,400,12995,19450,938.696,2.56,2.66,17.61,2.746,0.062,20727,1
26472,1654754059,7.355,46.63,1094,400,12995,19454,938.692,2.56,2.66,17.59,2.744,0.062,20728,1
26473,1654754060,7.339,46.67,1097,400,12991,19452,938.696,2.53,2.63,17.43,2.717,0.061,20729,1
26474,1654754061,7.324,46.62,1141,400,12978,19449,938.687,2.54,2.64,17.48,2.726,0.062,20730,1
26475,1654754062,7.308,46.59,1201,400,12974,19425,938.691,2.51,2.61,17.27,2.692,0.061,20731,1
26476,1654754063,7.293,47.37,1168,400,12971,19434,938.696,2.5,2.6,17.24,2.688,0.061,20732,1
26477,1654754064,7.278,48.25,1216,400,12965,19421,938.69,2.48,2.57,17.05,2.659,0.06,20733,1
26478,1654754065,7.262,49.03,1201,400,12973,19426,938.689,2.46,2.56,16.96,2.645,0.06,20734,1
26479,1654754066,7.247,49.63,1187,400,12975,19428,938.687,2.46,2.55,16.91,2.637,0.06,20735,1
26480,1654754067,7.231,50.18,1230,400,12965,19421,938.695,2.43,2.53,16.74,2.611,0.059,20736,1
26481,1654754068,7.216,50.6,1226,400,12971,19423,938.704,2.4,2.49,16.49,2.572,0.058,20737,1
26482,1654754069,7.201,51.01,1191,400,12977,19443,938.706,2.34,2.43,16.12,2.514,0.057,20738,1
26483,1654754070,7.185,51.3,1161,400,12975,19441,938.706,2.31,2.4,15.91,2.481,0.056,20739,1
26484,1654754071,7.17,51.53,1193,400,12976,19437,938.698,2.29,2.37,15.73,2.453,0.055,20740,1
26485,1654754072,7.154,51.8,1176,400,12972,19436,938.694,2.28,2.37,15.68,2.445,0.055,20741,1
26486,1654754073,7.139,52.03,1145,400,12977,19443,938.7,2.24,2.33,15.41,2.403,0.054,20742,1
26487,1654754074,7.123,52.18,1157,400,12980,19445,938.701,2.22,2.31,15.31,2.387,0.054,20743,1
26488,1654754075,7.108,52.3,1159,400,12973,19429,938.708,2.21,2.3,15.22,2.374,0.054,20744,1
26489,1654754076,7.092,52.45,1163,400,12974,19443,938.712,2.21,2.3,15.21,2.372,0.054,20745,1
26490,1654754077,7.077,52.54,1153,400,12975,19439,938.72,2.17,2.26,14.96,2.333,0.053,20746,1
26491,1654754078,7.061,52.61,1182,400,12975,19435,938.718,2.16,2.24,14.85,2.316,0.052,20747,1
26492,1654754079,7.046,52.7,1184,400,12975,19433,938.723,2.12,2.21,14.62,2.279,0.051,20748,1
26493,1654754080,7.03,52.75,1210,400,12973,19432,938.725,2.13,2.21,14.64,2.283,0.052,20749,1
26494,1654754081,7.015,52.85,1176,400,12972,19423,938.717,2.15,2.24,14.83,2.312,0.052,20750,1
26495,1654754082,6.999,52.92,1210,400,12973,19436,938.715,2.18,2.27,15.04,2.345,0.053,20751,1
26496,1654754083,6.984,53.03,1218,400,12971,19428,938.712,2.22,2.3,15.25,2.378,0.054,20752,1
26497,1654754084,6.968,53.04,1195,400,12970,19434,938.712,2.21,2.3,15.23,2.375,0.054,20753,1
26498,1654754085,6.953,53.13,1239,400,12964,19416,938.716,2.23,2.32,15.36,2.395,0.054,20754,1
26499,1654754086,6.937,53.17,1216,400,12968,19425,938.713,2.26,2.34,15.52,2.421,0.055,20755,1
26500,1654754087,6.922,53.23,1210,400,12962,19419,938.719,2.3,2.39,15.82,2.466,0.056,20756,1
26501,1654754088,6.906,53.3,1189,400,12971,19425,938.716,2.31,2.41,15.93,2.485,0.056,20757,1
26502,1654754089,6.891,53.34,1193,400,12965,19417,938.729,2.32,2.41,15.97,2.49,0.056,20758,1
26503,1654754090,6.875,53.41,1180,400,12969,19421,938.725,2.34,2.44,16.14,2.517,0.057,20759,1
26504,1654754091,6.86,53.39,1230,400,12963,19427,938.733,2.36,2.45,16.22,2.529,0.057,20760,1
26505,1654754092,6.844,53.46,1147,400,12979,19443,938.736,2.36,2.45,16.21,2.528,0.057,20761,1
26506,1654754093,6.829,52.72,1168,400,12977,19442,938.732,2.34,2.43,16.1,2.51,0.057,20762,1
26507,1654754094,6.813,51.78,1157,400,12976,19439,938.722,2.26,2.35,15.57,2.427,0.055,20763,1
26508,1654754095,6.797,50.94,1168,400,12971,19439,938.72,2.21,2.29,15.2,2.37,0.054,20764,1
26509,1654754096,6.782,50.25,1216,400,12967,19431,938.72,2.12,2.2,14.56,2.271,0.051,20765,1
26510,1654754097,6.766,49.76,1187,400,12974,19434,938.715,2.08,2.17,14.35,2.238,0.051,20766,1
26511,1654754098,6.751,49.27,1207,400,12967,19426,938.703,2.08,2.16,14.34,2.236,0.05,20767,1
26512,1654754099,6.735,48.95,1203,400,12970,19423,938.7,2.08,2.17,14.35,2.237,0.051,20768,1
26513,1654754100,6.72,48.71,1243,400,12962,19414,938.7,2.09,2.17,14.39,2.244,0.051,20769,1
26514,1654754101,6.704,48.48,1228,400,12964,19418,938.703,2.07,2.15,14.26,2.224,0.05,20770,1
26515,1654754102,6.688,48.33,1197,400,12964,19423,938.71,2.06,2.14,14.15,2.207,0.05,20771,1
26516,1654754103,6.673,48.16,1253,400,12958,19416,938.711,2.05,2.13,14.1,2.199,0.05,20772,1
26517,1654754104,6.657,48.02,1199,400,12961,19422,938.715,2.06,2.14,14.16,2.208,0.05,20773,1
26518,1654754105,6.642,47.91,1201,400,12965,19422,938.716,2.04,2.12,14.05,2.19,0.049,20774,1
26519,1654754106,6.626,47.8,1245,400,12958,19417,938.707,2.02,2.1,13.9,2.168,0.049,20775,1
26520,1654754107,6.61,47.73,1220,400,12965,19421,938.699,1.99,2.07,13.72,2.14,0.048,20776,1
26521,1654754108,6.595,47.66,1186,400,12971,19423,938.707,1.97,2.04,13.54,2.112,0.048,20777,1
26522,1654754109,6.579,47.6,1208,400,12967,19426,938.72,1.94,2.02,13.38,2.086,0.047,20778,1
26523,1654754110,6.564,47.48,1254,400,12964,19420,938.729,1.93,2.0,13.27,2.069,0.047,20779,1
26524,1654754111,6.548,47.43,1226,400,12966,19423,938.717,1.94,2.02,13.36,2.083,0.047,20780,1
26525,1654754112,6.532,47.35,1220,400,12968,19414,938.718,1.93,2.01,13.31,2.076,0.047,20781,1
26526,1654754113,6.517,47.29,1230,400,12968,19422,938.704,1.91,1.98,13.12,2.045,0.046,20782,1
26527,1654754114,6.501,47.25,1208,400,12967,19418,938.696,1.89,1.97,13.03,2.031,0.046,20783,1
26528,1654754115,6.485,47.19,1235,400,12965,19425,938.691,1.9,1.97,13.05,2.035,0.046,20784,1
26529,1654754116,6.47,47.16,1245,400,12965,19417,938.692,1.89,1.97,13.04,2.034,0.046,20785,1
26530,1654754117,6.454,47.16,1245,400,12960,19414,938.69,1.91,1.98,13.14,2.049,0.046,20786,1
26531,1654754118,6.438,47.09,1276,400,12966,19417,938.687,1.93,2.01,13.28,2.071,0.047,20787,1
26532,1654754119,6.423,47.07,1245,400,12961,19418,938.682,2.0,2.08,13.79,2.151,0.049,20788,1
26533,1654754120,6.407,47.04,1230,400,12965,19411,938.689,2.04,2.12,14.07,2.194,0.05,20789,1
26534,1654754121,6.391,47.0,1274,400,12962,19420,938.682,2.11,2.2,14.55,2.269,0.051,20790,1
26535,1654754122,6.376,47.0,1316,404,12943,19392,938.688,2.13,2.21,14.66,2.286,0.052,20791,1
26536,1654754123,6.36,47.72,1377,424,12941,19386,938.688,2.16,2.24,14.87,2.319,0.052,20792,1
26537,1654754124,6.344,48.57,1335,426,12940,19386,938.695,2.16,2.24,14.83,2.313,0.052,20793,1
26538,1654754125,6.329,49.39,1306,405,12948,19403,938.697,2.22,2.31,15.29,2.385,0.054,20794,1
26539,1654754126,6.313,50.05,1318,415,12946,19388,938.691,2.24,2.33,15.44,2.408,0.054,20795,1
26540,1654754127,6.297,50.6,1335,414,12948,19397,938.697,2.25,2.34,15.5,2.418,0.055,20796,1
26541,1654754128,6.281,51.03,1331,407,12954,19397,938.691,2.25,2.33,15.46,2.411,0.054,20797,1
26542,1654754129,6.266,51.39,1312,405,12949,19402,938.695,2.25,2.34,15.52,2.42,0.055,20798,1
26543,1654754130,6.25,51.67,1299,401,12954,19402,938.69,2.25,2.34,15.49,2.416,0.055,20799,1
26544,1654754131,6.234,51.93,1327,406,12947,19401,938.694,2.25,2.34,15.48,2.414,0.055,20800,1
26545,1654754132,6.219,52.13,1295,401,12957,19410,938.691,2.29,2.38,15.78,2.461,0.056,20801,1
26546,1654754133,6.203,52.33,1276,400,12954,19409,938.684,2.31,2.39,15.86,2.474,0.056,20802,1
26547,1654754134,6.187,52.51,1279,403,12952,19406,938.683,2.33,2.42,16.05,2.502,0.057,20803,1
26548,1654754135,6.171,52.62,1277,400,12961,19413,938.694,2.35,2.44,16.16,2.52,0.057,20804,1
26549,1654754136,6.156,52.68,1285,400,12958,19408,938.697,2.37,2.46,16.29,2.54,0.057,20805,1
26550,1654754137,6.14,52.78,1279,400,12955,19410,938.697,2.36,2.45,16.22,2.53,0.057,20806,1
26551,1654754138,6.124,52.87,1289,400,12953,19410,938.689,2.32,2.41,15.96,2.489,0.056,20807,1
26552,1654754139,6.108,52.98,1279,400,12953,19408,938.681,2.3,2.39,15.83,2.469,0.056,20808,1
26553,1654754140,6.093,53.09,1287,400,12956,19410,938.691,2.26,2.35,15.54,2.424,0.055,20809,1
26554,1654754141,6.077,53.15,1274,400,12958,19412,938.688,2.22,2.31,15.28,2.382,0.054,20810,1
26555,1654754142,6.061,53.22,1293,400,12961,19407,938.695,2.16,2.24,14.84,2.315,0.052,20811,1
26556,1654754143,6.045,53.24,1299,400,12956,19407,938.708,2.12,2.2,14.57,2.272,0.051,20812,1
26557,1654754144,6.03,53.35,1310,406,12953,19406,938.709,2.06,2.14,14.14,2.206,0.05,20813,1
26558,1654754145,6.014,53.39,1266,400,12956,19408,938.703,2.03,2.11,13.98,2.18,0.049,20814,1
26559,1654754146,5.998,53.43,1312,415,12957,19401,938.707,2.01,2.08,13.81,2.153,0.049,20815,1
26560,1654754147,5.982,53.5,1274,400,12955,19398,938.712,1.95,2.03,13.42,2.092,0.047,20816,1
26561,1654754148,5.966,53.5,1289,410,12959,19417,938.711,1.93,2.01,13.3,2.074,0.047,20817,1
26562,1654754149,5.951,53.57,1270,400,12958,19412,938.714,1.94,2.01,13.33,2.079,0.047,20818,1
26563,1654754150,5.935,53.63,1258,400,12955,19417,938.714,1.95,2.02,13.39,2.089,0.047,20819,1
26564,1654754151,5.919,53.64,1272,400,12956,19413,938.721,1.95,2.02,13.4,2.089,0.047,20820,1
26565,1654754152,5.903,53.68,1243,400,12966,19415,938.716,1.95,2.02,13.4,2.09,0.047,20821,1
26566,1654754153,5.887,52.93,1199,400,12971,19432,938.714,2.0,2.08,13.75,2.144,0.048,20822,1
26567,1654754154,5.872,51.99,1218,400,12968,19421,938.705,2.06,2.14,14.15,2.206,0.05,20823,1
26568,1654754155,5.856,51.12,1264,400,12964,19420,938.7,2.13,2.21,14.64,2.283,0.052,20824,1
26569,1654754156,5.84,50.48,1241,400,12965,19422,938.7,2.17,2.26,14.95,2.331,0.053,20825,1
26570,1654754157,5.824,49.94,1233,400,12962,19421,938.699,2.25,2.34,15.5,2.417,0.055,20826,1
26571,1654754158,5.808,49.5,1258,400,12958,19412,938.69,2.28,2.37,15.7,2.448,0.055,20827,1
26572,1654754159,5.792,49.13,1260,400,12964,19413,938.693,2.31,2.4,15.93,2.484,0.056,20828,1
26573,1654754160,5.777,48.88,1268,400,12959,19413,938.692,2.31,2.4,15.93,2.484,0.056,20829,1
26574,1654754161,5.761,48.65,1220,400,12958,19419,938.69,2.33,2.42,16.01,2.497,0.056,20830,1
26575,1654754162,5.745,48.45,1243,400,12955,19410,938.691,2.35,2.44,16.18,2.523,0.057,20831,1
26576,1654754163,5.729,48.3,1262,400,12963,19410,938.686,2.4,2.5,16.55,2.58,0.058,20832,1
26577,1654754164,5.713,48.17,1291,406,12953,19403,938.686,2.41,2.5,16.58,2.586,0.058,20833,1
26578,1654754165,5.697,48.03,1320,419,12957,19400,938.697,2.38,2.48,16.4,2.558,0.058,20834,1
26579,1654754166,5.681,47.92,1293,401,12958,19404,938.7,2.34,2.43,16.12,2.514,0.057,20835,1
26580,1654754167,5.666,47.83,1258,400,12955,19418,938.699,2.31,2.4,15.89,2.478,0.056,20836,1
26581,1654754168,5.65,47.7,1293,400,12952,19404,938.703,2.3,2.39,15.85,2.471,0.056,20837,1
26582,1654754169,5.634,47.66,1283,400,12960,19409,938.702,2.28,2.37,15.7,2.448,0.055,20838,1
26583,1654754170,5.618,47.6,1300,403,12956,19400,938.701,2.21,2.3,15.23,2.375,0.054,20839,1
26584,1654754171,5.602,47.57,1276,402,12951,19409,938.705,2.17,2.25,14.94,2.329,0.053,20840,1
26585,1654754172,5.586,47.49,1285,400,12950,19403,938.702,2.08,2.16,14.29,2.228,0.05,20841,1
26586,1654754173,5.57,47.47,1327,400,12953,19403,938.705,2.05,2.13,14.1,2.198,0.05,20842,1
26587,1654754174,5.554,47.41,1323,402,12952,19409,938.695,1.98,2.06,13.65,2.129,0.048,20843,1
26588,1654754175,5.538,47.38,1316,400,12953,19402,938.703,1.96,2.04,13.52,2.109,0.048,20844,1
26589,1654754176,5.523,47.32,1289,402,12959,19404,938.703,1.96,2.03,13.47,2.101,0.047,20845,1
26590,1654754177,5.507,47.27,1325,410,12955,19402,938.707,1.96,2.03,13.48,2.102,0.047,20846,1
26591,1654754178,5.491,47.21,1297,400,12957,19404,938.71,1.93,2.0,13.26,2.067,0.047,20847,1
26592,1654754179,5.475,47.23,1283,400,12955,19407,938.707,1.89,1.96,13.01,2.028,0.046,20848,1
26593,1654754180,5.459,47.18,1287,400,12955,19402,938.701,1.82,1.89,12.55,1.957,0.044,20849,1
26594,1654754181,5.443,47.21,1287,400,12957,19404,938.7,1.79,1.86,12.31,1.919,0.043,20850,1
26595,1654754182,5.427,47.12,1360,420,12946,19388,938.706,1.75,1.82,12.03,1.877,0.042,20851,1
26596,1654754183,5.411,47.92,1396,436,12934,19380,938.708,1.74,1.81,11.98,1.868,0.042,20852,1
26597,1654754184,5.395,48.75,1360,418,12943,19390,938.703,1.73,1.8,11.91,1.857,0.042,20853,1
26598,1654754185,5.379,49.52,1320,422,12947,19391,938.705,1.74,1.81,11.98,1.868,0.042,20854,1
