Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
25.74,61.84499999999999,542.0,517.5,12878.0,19426.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
25.86,61.84499999999999,546.0,517.5,12872.0,19414.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
25.99,61.38,492.0,517.5,12943.0,19476.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.06,60.71,499.0,517.5,12910.0,19464.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.16,60.13,544.0,517.5,12868.0,19425.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.22,59.53,485.0,517.5,12936.0,19495.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.32,58.76,461.0,517.5,12848.0,19512.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.36,58.05,474.0,517.5,12757.0,19499.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.47,56.92,541.0,517.5,12609.0,19421.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.54,55.98,525.0,517.5,12574.0,19441.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.57,54.29,532.0,517.5,12541.0,19438.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.63,52.23,556.0,517.5,12506.0,19416.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.68,50.12,574.0,517.5,12508.0,19395.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.71,48.12,580.0,517.5,12520.0,19388.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.77,46.67,582.0,517.5,12544.0,19379.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.81,45.57,574.0,517.5,12567.0,19386.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.84,45.04,594.0,517.5,12578.0,19376.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.88,44.43,551.0,517.5,12680.0,19428.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.88,43.52,329.0,517.5,13123.0,19646.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.83,40.74,298.0,517.5,13128.0,19680.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.84,38.76500000000001,176.0,517.5,13313.0,19791.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.83,38.76500000000001,68.0,517.5,13441.0,19902.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.87,38.76500000000001,33.0,517.5,13445.0,19936.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.99,38.76500000000001,30.0,517.5,13393.0,19943.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
25.71,38.76500000000001,58.0,517.5,13349.0,19920.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
25.26,38.76500000000001,75.0,517.5,13310.0,19901.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
25.07,38.76500000000001,77.0,517.5,13275.0,19900.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.95,38.76500000000001,86.0,517.5,13241.0,19885.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.89,38.76500000000001,103.0,517.5,13213.0,19869.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.83,38.76500000000001,103.0,517.5,13210.0,19875.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.78,38.76500000000001,109.0,517.5,13188.0,19862.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.73,38.76500000000001,134.0,517.5,13158.0,19836.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.68,38.76500000000001,159.0,517.5,13142.0,19822.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.69,38.76500000000001,160.0,517.5,13128.0,19814.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.66,38.76500000000001,165.0,517.5,13114.0,19801.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.64,38.76500000000001,163.0,517.5,13105.0,19803.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.62,38.76500000000001,176.0,517.5,13093.0,19791.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.64,38.76500000000001,197.0,517.5,13081.0,19776.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.61,38.76500000000001,200.0,517.5,13077.0,19777.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.64,38.76500000000001,152.0,517.5,13142.0,19825.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.61,38.76500000000001,102.0,517.5,13239.0,19884.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.61,38.76500000000001,80.0,517.5,13230.0,19899.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.65,38.76500000000001,94.0,517.5,13151.0,19865.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.68,38.76500000000001,90.0,517.5,13170.0,19891.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.73,38.76500000000001,32.0,517.5,13207.0,19946.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.78,38.76500000000001,0.0,517.5,13273.0,20013.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.78,38.76500000000001,0.0,517.5,13268.0,20016.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.78,38.76500000000001,0.0,517.5,13259.0,19998.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.76,38.76500000000001,1.0,517.5,13250.0,19991.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.76,38.76500000000001,0.0,517.5,13272.0,20000.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
24.76,38.76500000000001,0.0,517.5,13296.0,20004.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.2,38.76500000000001,0.0,517.5,13299.0,20015.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.64,38.76500000000001,0.0,517.5,13286.0,20019.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.87,38.76500000000001,5.0,517.5,13263.0,19992.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.05,38.76500000000001,16.0,517.5,13250.0,19984.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.19,38.76500000000001,24.0,517.5,13229.0,19981.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.3,38.76500000000001,41.0,517.5,13195.0,19962.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.52,38.76500000000001,164.0,517.5,13002.0,19834.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.59,38.76500000000001,202.0,517.5,12995.0,19795.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.67,38.76500000000001,226.0,517.5,12976.0,19774.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.74,38.76500000000001,228.0,517.5,12978.0,19761.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.82,38.76500000000001,230.0,517.5,12980.0,19772.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.91,38.76500000000001,235.0,517.5,12963.0,19768.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.97,38.76500000000001,259.0,517.5,12934.0,19731.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.05,38.76500000000001,276.0,517.5,12921.0,19728.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.12,38.76500000000001,297.0,517.5,12901.0,19706.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.21,38.76500000000001,298.0,517.5,12895.0,19692.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.27,38.76500000000001,318.0,517.5,12890.0,19681.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.31,38.76500000000001,338.0,517.5,12871.0,19665.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.39,38.76500000000001,373.0,517.5,12846.0,19622.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.46,38.76500000000001,392.0,517.5,12837.0,19597.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.5,38.76500000000001,426.0,517.5,12825.0,19581.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.56,38.76500000000001,435.0,517.5,12823.0,19561.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.63,38.76500000000001,447.0,517.5,12818.0,19548.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.73,38.76500000000001,461.0,517.5,12812.0,19528.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.76,38.76500000000001,480.0,517.5,12812.0,19518.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.83,38.76500000000001,489.0,517.5,12806.0,19504.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.87,38.76500000000001,502.0,517.5,12806.0,19498.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.93,38.76500000000001,493.0,517.5,12824.0,19504.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
28.97,38.76500000000001,518.0,517.5,12821.0,19475.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
29.03,38.76500000000001,518.0,517.5,12817.0,19480.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.76,38.76500000000001,537.0,517.5,12794.0,19459.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.32,38.76500000000001,557.0,517.5,12770.0,19433.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.15,38.76500000000001,566.0,517.5,12764.0,19421.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.06,38.76500000000001,588.0,517.5,12740.0,19389.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.98,38.76500000000001,971.0,517.5,12596.0,19224.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.96,38.76500000000001,2160.0,517.5,12417.5,18900.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.98,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.95,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.91,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.92,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.92,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.92,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.9,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.95,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.95,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
26.99,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.01,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.02,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.08,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.11,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.15,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.23,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.26,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.32,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.39,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.46,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.53,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
27.59,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
29.03,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
29.52,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
29.82,38.76500000000001,2770.5,517.5,12417.5,18449.5,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
30.06,38.76500000000001,2770.5,517.5,12417.5,18463.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
30.24,38.76500000000001,2770.5,517.5,12417.5,18469.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
30.41,38.76500000000001,2770.5,517.5,12417.5,18477.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
30.58,38.76500000000001,2770.5,517.5,12417.5,18522.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
30.74,38.76500000000001,2770.5,517.5,12417.5,18504.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
30.86,38.76500000000001,2770.5,517.5,12509.0,18613.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
30.97,38.76500000000001,2507.0,517.5,12708.0,18824.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.13,38.76500000000001,1865.0,517.5,12832.0,18999.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.24,38.76500000000001,1756.0,517.5,12843.0,19023.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.33,38.76500000000001,797.0,517.5,13084.0,19276.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.41,38.76500000000001,650.0,517.5,13107.0,19341.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.52,38.76500000000001,653.0,517.5,13085.0,19345.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.65,38.76500000000001,841.0,517.5,12988.0,19244.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.75,38.76500000000001,1488.0,517.5,12868.0,19089.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.82,38.76500000000001,1994.0,517.5,12775.0,18964.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.93,38.76500000000001,1994.0,517.5,12783.0,18952.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.04,38.76500000000001,2057.0,517.5,12777.0,18942.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.09,38.76500000000001,1463.0,517.5,12935.0,19108.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.15,38.76500000000001,680.0,517.5,13076.0,19307.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.23,38.76500000000001,764.0,517.5,13008.0,19270.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.33,38.76500000000001,787.0,517.5,13002.0,19265.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.41,38.76500000000001,827.0,517.5,12997.0,19260.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.54,38.76500000000001,860.0,517.5,12979.0,19248.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.63,38.76500000000001,1199.0,517.5,12894.0,19158.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.74,38.76500000000001,1456.0,517.5,12837.0,19099.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.85,38.76500000000001,1530.0,517.5,12808.0,19082.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
33.02,38.76500000000001,1582.0,517.5,12768.0,19063.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.79,38.76500000000001,1613.0,517.5,12744.0,19067.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.43,38.76500000000001,1457.0,517.5,12733.0,19089.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.33,38.76500000000001,1295.0,517.5,12744.0,19143.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.29,42.05,1088.0,517.5,12746.0,19190.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.31,43.84,963.0,517.5,12753.0,19220.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.3,44.67,551.0,517.5,12892.0,19442.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.27,43.51,464.0,517.5,12969.0,19540.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.29,41.4,464.0,517.5,12967.0,19527.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.34,39.45,543.0,517.5,12911.0,19450.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.4,38.76500000000001,540.0,517.5,12891.0,19449.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.44,38.76500000000001,620.0,517.5,12819.0,19368.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.5,38.76500000000001,594.0,517.5,12812.0,19393.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.55,38.76500000000001,551.0,517.5,12815.0,19441.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.6,38.76500000000001,540.0,517.5,12793.0,19450.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.68,38.76500000000001,516.0,517.5,12784.0,19476.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.71,38.76500000000001,580.0,517.5,12722.0,19416.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.77,38.76500000000001,555.0,517.5,12691.0,19424.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.81,38.76500000000001,576.0,517.5,12644.0,19417.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.88,38.76500000000001,587.0,517.5,12589.0,19387.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
31.96,38.76500000000001,620.0,517.5,12524.0,19369.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.01,38.76500000000001,646.0,517.5,12421.0,19341.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.09,38.76500000000001,657.0,517.5,12417.5,19327.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.13,38.76500000000001,617.0,517.5,12417.5,19378.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.18,38.76500000000001,664.0,517.5,12417.5,19322.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.26,38.76500000000001,615.0,517.5,12417.5,19372.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.27,38.76500000000001,505.0,517.5,12417.5,19490.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.33,38.76500000000001,397.0,517.5,12510.0,19599.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.33,38.76500000000001,375.0,517.5,12464.0,19617.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
32.37,38.76500000000001,278.0,517.5,12601.0,19714.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
33.79,38.76500000000001,263.0,517.5,12489.0,19737.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
34.35,38.76500000000001,425.0,517.5,12417.5,19563.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
34.59,38.76500000000001,532.0,517.5,12417.5,19466.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
34.72,38.76500000000001,581.0,517.5,12417.5,19404.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
34.88,38.76500000000001,620.0,517.5,12417.5,19370.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.03,38.76500000000001,593.0,517.5,12417.5,19396.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.19,38.76500000000001,611.0,517.5,12417.5,19376.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.27,38.76500000000001,647.0,517.5,12417.5,19342.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.41,38.76500000000001,647.0,517.5,12417.5,19337.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.54,38.76500000000001,693.0,517.5,12417.5,19301.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.67,38.76500000000001,799.0,517.5,12417.5,19260.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.75,38.76500000000001,904.0,517.5,12417.5,19229.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.86,38.76500000000001,935.0,517.5,12417.5,19217.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
35.96,38.76500000000001,937.0,517.5,12417.5,19221.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
36.03,38.76500000000001,639.0,517.5,12417.5,19341.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
36.13,38.76500000000001,589.0,517.5,12417.5,19402.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
36.22,38.76500000000001,569.0,517.5,12417.5,19415.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
36.275000000000006,38.76500000000001,592.0,517.5,12417.5,19391.0,937.6945000000002,3.2349999999999994,3.3449999999999998,22.155,3.458,0.07799999999999999,1
